Asset_Identifier,Asset_Popularity_With_Funds,Asset_Risk_Type,Asset_Marketing_Proportion_Index,Asset_Category,Asset_Type,Asset_Type_ID,Asset_Price,Office_Establishment_Year,Office_Scale,Office_Location_Type,Office_Type,Office_Year,Office_Identifier,Office_ID,Asset_Office_Sales
FDT43,16.35,0,0.034393057,6,Bonds,1,50.8324,1998,2,2,0,15,OFF010,0,155.7972
NCU17,5.32,0,0.093261677,8,Private Equity,2,100.9674,2009,1,2,2,4,OFF018,3,1222.4088
FDH50,15.0,1,0.16143544,3,Bonds,1,185.1266,1997,2,0,1,16,OFF046,8,2766.399
FDU57,8.27,1,0.089479661,13,Bonds,1,148.6708,1987,0,2,1,26,OFF013,1,2106.5912
FDA56,9.21,0,0.008722342,6,Bonds,1,123.5414,1985,1,2,3,28,OFF027,5,4508.1318
FDZ15,13.1,0,0.020988798,4,Bonds,1,117.7782,2007,2,1,1,6,OFF017,2,1191.782
FDY51,12.5,0,0.081260969,10,Bonds,1,221.7798,1999,1,0,1,14,OFF049,9,3085.3172
DRF03,19.1,0,0.045308131,4,ETF,0,42.5138,1997,2,0,1,16,OFF046,8,649.8208
NCV06,11.3,0,0.06705851,9,Private Equity,2,194.0478,2007,2,1,1,6,OFF017,2,3293.7126
FDA21,13.65,0,0.035930784,13,Bonds,1,184.4924,1987,0,2,1,26,OFF013,1,9069.5276
NCQ53,17.6,0,0.018813776,8,Private Equity,2,235.259,1985,1,2,3,28,OFF027,5,5672.616
NCO29,11.15,0,0.032099989,8,Private Equity,2,164.1526,1985,1,2,3,28,OFF027,5,2960.1468
FDT26,18.85,1,0.06823032,4,Bonds,1,121.044,2009,1,2,2,4,OFF018,3,1557.972
FDI21,5.59,1,0.056592115,13,Bonds,1,65.0168,2004,2,1,1,9,OFF035,6,447.4176
NCI55,18.6,0,0.012643035,9,Private Equity,2,119.8414,1987,0,2,1,26,OFF013,1,365.5242
FDZ04,9.31,0,0.063529046,5,Bonds,1,63.751,1998,2,2,0,15,OFF010,0,126.502
FDL27,6.17,0,0.010630949,10,Bonds,1,65.9826,1997,2,0,1,16,OFF046,8,1162.4868
FDS45,5.175,1,0.029490377,13,Bonds,1,107.6622,2004,2,1,1,9,OFF035,6,2858.2794
NCG43,20.2,0,0.129983688,9,Private Equity,2,93.0462,1985,2,0,0,28,OFF019,4,185.0924
FDU28,19.2,1,0.094300933,5,Bonds,1,187.5214,2009,1,2,2,4,OFF018,3,1695.7926
FDO20,12.85,1,0.152001201,6,Bonds,1,252.3382,1987,0,2,1,26,OFF013,1,6056.1168
NCG55,16.25,0,0.039113587,9,Private Equity,2,116.0176,1987,0,2,1,26,OFF013,1,1488.7288
NCM42,6.13,0,0.02848169,9,Private Equity,2,110.4912,2007,2,1,1,6,OFF017,2,1310.2944
NCG07,12.3,0,0.05271592,9,Private Equity,2,189.653,2009,1,2,2,4,OFF018,3,569.259
NCQ29,12.0,0,0.182493512,8,Private Equity,2,258.8278,1985,2,0,0,28,OFF019,4,1041.3112
NCV05,10.1,0,0.050562853,8,Private Equity,2,153.3656,1998,2,2,0,15,OFF010,0,463.3968
NCO02,11.15,0,0.07366703,11,Private Equity,2,66.2142,2009,1,2,2,4,OFF018,3,131.8284
FDH19,19.35,0,0.03322326,10,Bonds,1,172.0738,2009,1,2,2,4,OFF018,3,3301.7022
DRG13,17.25,0,0.037396492,14,ETF,0,165.6526,2007,2,1,1,6,OFF017,2,1808.9786
FDI57,19.85,0,0.054015429,12,Bonds,1,196.3768,2004,2,1,1,9,OFF035,6,4138.6128
FDX51,9.5,1,0.02210346,10,Bonds,1,194.7452,2002,2,1,1,11,OFF045,7,1370.2164
FDW33,9.395,0,0.099274694,13,Bonds,1,104.528,1999,1,0,1,14,OFF049,9,852.224
DRE12,4.59,0,0.070721656,14,ETF,0,113.286,1987,0,2,1,26,OFF013,1,1471.418
FDY31,5.98,0,0.043554614,6,Bonds,1,148.2418,2004,2,1,1,9,OFF035,6,2354.2688
FDR31,6.46,1,0.04923932,6,Bonds,1,144.4102,1999,1,0,1,14,OFF049,9,4374.306
FDS55,7.02,0,0.08114883,6,Bonds,1,146.8734,2004,2,1,1,9,OFF035,6,3563.3616
DRL60,8.52,0,0.027054244,14,ETF,0,151.5682,2004,2,1,1,9,OFF035,6,3506.7686
FDW55,12.6,1,0.036773101,6,Bonds,1,250.3092,1998,2,2,0,15,OFF010,0,249.0092
FDT11,5.94,1,0.049163321,1,Bonds,1,186.4556,1998,2,2,0,15,OFF010,0,563.2668
FDO50,16.25,0,0.078168739,3,Bonds,1,91.3804,1997,2,0,1,16,OFF046,8,1653.8472
FDD28,10.695,0,0.05337973,5,Bonds,1,56.7904,1999,1,0,1,14,OFF049,9,1113.2176
FDN28,5.88,1,0.030418998,5,Bonds,1,103.099,2007,2,1,1,6,OFF017,2,1341.587
FDS35,9.3,0,0.111673587,1,Bonds,1,65.7826,2009,1,2,2,4,OFF018,3,968.739
FDB38,19.5,1,0.027341529,3,Bonds,1,158.292,2004,2,1,1,9,OFF035,6,3994.8
FDT07,5.82,1,0.077634044,6,Bonds,1,256.433,2009,1,2,2,4,OFF018,3,3844.995
FDC53,8.68,0,0.008835694,5,Bonds,1,96.5384,1997,2,0,1,16,OFF046,8,1182.4608
NCT41,15.7,0,0.055990291,8,Private Equity,2,153.2024,1997,2,0,1,16,OFF046,8,3795.06
FDR40,9.1,1,0.00799548,5,Bonds,1,78.5618,1985,1,2,3,28,OFF027,5,2255.7304
FDH32,12.8,0,0.076369874,6,Bonds,1,97.241,2009,1,2,2,4,OFF018,3,1448.115
FDN60,15.1,0,0.095351065,0,Bonds,1,158.6604,2002,2,1,1,11,OFF045,7,2535.3664
FDR33,7.31,0,0.026783871,13,Bonds,1,108.157,2004,2,1,1,9,OFF035,6,1098.57
FDB59,18.25,0,0.01520491,13,Bonds,1,197.2084,1985,1,2,3,28,OFF027,5,4166.5764
FDS07,12.35,0,0.099757833,6,Bonds,1,113.9518,1997,2,0,1,16,OFF046,8,910.8144
FDD02,16.6,0,0.061646337,3,Bonds,1,117.3124,1987,0,2,1,26,OFF013,1,2014.7108
FDH05,14.35,1,0.090896452,5,Bonds,1,231.2984,2004,2,1,1,9,OFF035,6,6024.1584
FDR04,7.075,0,0.022602061,5,Bonds,1,98.1068,1999,1,0,1,14,OFF049,9,1458.102
DRJ47,18.25,0,0.044250304,7,ETF,0,174.708,1997,2,0,1,16,OFF046,8,2423.512
FDW50,13.1,0,0.075885921,4,Bonds,1,165.1158,2009,1,2,2,4,OFF018,3,1504.0422
NCJ17,7.68,0,0.153177941,8,Private Equity,2,85.2224,2009,1,2,2,4,OFF018,3,1278.336
FDH60,19.7,1,0.09590923,0,Bonds,1,197.911,2002,2,1,1,11,OFF045,7,1767.699
DRL60,8.52,0,0.027114238,14,ETF,0,151.9682,2002,2,1,1,11,OFF045,7,1677.1502
FDS32,17.75,1,0.049634572,6,Bonds,1,140.2838,1998,2,2,0,15,OFF010,0,280.9676
FDM58,16.85,1,0.090571216,13,Bonds,1,112.2544,1985,1,2,3,28,OFF027,5,3914.904
FDK10,5.785,1,0.040587146,13,Bonds,1,180.366,2007,2,1,1,6,OFF017,2,1258.362
NCS30,5.945,0,0.093008616,9,Private Equity,2,127.8652,2004,2,1,1,9,OFF035,6,2195.8084
FDY15,18.25,1,0.17179432,4,Bonds,1,154.663,2007,2,1,1,6,OFF017,2,2659.871
FDC53,8.68,0,0.008828341,5,Bonds,1,99.9384,1987,0,2,1,26,OFF013,1,689.7688
FDK45,11.65,0,0.033858187,12,Bonds,1,113.386,1997,2,0,1,16,OFF046,8,2603.278
FDH26,19.25,1,0.034841089,3,Bonds,1,141.1496,2009,1,2,2,4,OFF018,3,282.2992
NCW06,16.2,0,0.08425957,9,Private Equity,2,192.3162,1998,2,2,0,15,OFF010,0,769.6648
FDV37,13.0,1,0.083444376,3,Bonds,1,195.8426,1987,0,2,1,26,OFF013,1,4152.5946
FDB52,17.75,0,0.030497325,4,Bonds,1,256.9672,2002,2,1,1,11,OFF045,7,1534.0032
FDF41,12.15,0,0.131179812,5,Bonds,1,245.246,1997,2,0,1,16,OFF046,8,3202.498
FDA39,6.32,0,0.012737719,10,Bonds,1,38.5822,1999,1,0,1,14,OFF049,9,353.5398
FDE56,17.25,1,0.159165324,6,Bonds,1,63.4194,2004,2,1,1,9,OFF035,6,1547.985
FDC56,7.72,0,0.122015744,6,Bonds,1,121.744,2009,1,2,2,4,OFF018,3,2277.036
FDT26,18.85,1,0.068091318,4,Bonds,1,120.644,2002,2,1,1,11,OFF045,7,3475.476
FDR21,19.7,0,0.067314073,13,Bonds,1,175.137,2007,2,1,1,6,OFF017,2,2822.992
FDC14,14.5,1,0.041249072,3,Bonds,1,40.5454,1997,2,0,1,16,OFF046,8,1216.4166
FDI32,17.7,0,0.174340475,6,Bonds,1,116.6834,2004,2,1,1,9,OFF035,6,3570.6854
FDI02,15.7,1,0.11454343,3,Bonds,1,113.7202,2004,2,1,1,9,OFF035,6,3263.0858
FDE22,9.695,0,0.029693277,13,Bonds,1,159.792,2009,1,2,2,4,OFF018,3,2716.464
FDW26,11.8,1,0.107057186,4,Bonds,1,224.1772,1997,2,0,1,16,OFF046,8,3558.0352
FDA36,5.985,0,0.009921107,0,Bonds,1,183.6924,1985,2,0,0,28,OFF019,4,555.2772
NCS06,7.935,0,0.031583053,9,Private Equity,2,260.991,1985,1,2,3,28,OFF027,5,7100.757
NCX05,15.2,0,0.097043739,8,Private Equity,2,116.8492,2004,2,1,1,9,OFF035,6,2664.5316
FDU19,8.77,1,0.046762633,6,Bonds,1,170.8422,2004,2,1,1,9,OFF035,6,1724.422
FDA49,19.7,0,0.064909488,3,Bonds,1,88.5198,2004,2,1,1,9,OFF035,6,1308.297
NCZ42,10.5,0,0.011305479,9,Private Equity,2,235.5248,1999,1,0,1,14,OFF049,9,4740.496
FDX32,15.1,1,0.11257344,6,Bonds,1,146.2786,1998,2,2,0,15,OFF010,0,433.4358
FDR01,5.405,1,0.053576661,3,Bonds,1,200.5742,1987,0,2,1,26,OFF013,1,2388.8904
FDQ15,20.35,1,0.150947728,10,Bonds,1,81.0276,1987,0,2,1,26,OFF013,1,1868.2348
FDQ14,9.27,0,0.10818157,4,Bonds,1,149.605,1985,2,0,0,28,OFF019,4,449.415
FDS56,5.785,1,0.038749536,6,Bonds,1,262.0252,2004,2,1,1,9,OFF035,6,4459.5284
DRJ24,11.8,0,0.113790879,14,ETF,0,185.3924,2009,1,2,2,4,OFF018,3,370.1848
FDG52,13.65,0,0.065313024,5,Bonds,1,47.1402,1985,1,2,3,28,OFF027,5,1516.0266
FDF59,12.5,0,0.071373179,15,Bonds,1,127.102,2007,2,1,1,6,OFF017,2,253.004
DRM49,6.11,1,0.152813518,14,ETF,0,45.6086,2007,2,1,1,6,OFF017,2,1025.9978
NCP02,7.105,0,0.044771473,9,Private Equity,2,58.2562,1987,0,2,1,26,OFF013,1,592.562
FDW13,8.5,0,0.098083231,3,Bonds,1,50.3324,2002,2,1,1,11,OFF045,7,675.1212
FDV12,16.7,1,0.06121901,0,Bonds,1,100.0384,2007,2,1,1,6,OFF017,2,1970.768
FDH14,17.1,1,0.047073322,3,Bonds,1,138.6838,2007,2,1,1,6,OFF017,2,2950.1598
FDQ20,8.325,0,0.029953314,6,Bonds,1,39.5138,2007,2,1,1,6,OFF017,2,568.5932
FDT45,15.85,0,0.057387654,13,Bonds,1,55.1956,1987,0,2,1,26,OFF013,1,1255.6988
NCM26,20.5,0,0.040520754,11,Private Equity,2,153.934,1985,2,0,0,28,OFF019,4,153.134
FDJ22,18.75,0,0.052554508,13,Bonds,1,190.3504,1985,1,2,3,28,OFF027,5,1917.504
FDD29,12.15,0,0.018514652,5,Bonds,1,252.7698,2007,2,1,1,6,OFF017,2,5834.4054
FDA13,15.85,0,0.07871426,3,Bonds,1,37.2506,2002,2,1,1,11,OFF045,7,493.3578
FDV47,17.1,0,0.054197299,1,Bonds,1,83.5566,2004,2,1,1,9,OFF035,6,1860.2452
FDS57,15.5,0,0.103442268,13,Bonds,1,144.847,1997,2,0,1,16,OFF046,8,2433.499
DRG36,14.15,0,0.095360186,14,ETF,0,172.3106,2004,2,1,1,9,OFF035,6,3251.1014
FDK38,6.65,0,0.053031857,3,Bonds,1,149.1734,1985,1,2,3,28,OFF027,5,4454.202
DRJ49,6.865,0,0.013990601,14,ETF,0,127.6652,2004,2,1,1,9,OFF035,6,2841.6344
FDR37,16.5,1,0.066237024,2,Bonds,1,183.1292,2004,2,1,1,9,OFF035,6,6385.022
NCS53,14.5,0,0.089761211,8,Private Equity,2,159.4604,2004,2,1,1,9,OFF035,6,2376.906
FDR22,19.35,1,0.01863822,13,Bonds,1,110.2544,2009,1,2,2,4,OFF018,3,1677.816
NCP42,8.51,0,0.016176344,9,Private Equity,2,192.1478,2009,1,2,2,4,OFF018,3,1937.478
FDK38,6.65,0,0.089196394,3,Bonds,1,147.0734,1998,2,2,0,15,OFF010,0,296.9468
NCC43,7.39,0,0.092782895,9,Private Equity,2,252.6066,1997,2,0,1,16,OFF046,8,2259.0594
FDH57,10.895,0,0.0358031,6,Bonds,1,130.3284,1999,1,0,1,14,OFF049,9,2504.7396
FDQ25,8.63,1,0.028271345,3,Bonds,1,170.5422,2004,2,1,1,9,OFF035,6,2069.3064
FDA11,7.75,0,0.043238822,0,Bonds,1,92.5436,1997,2,0,1,16,OFF046,8,1701.7848
FDG31,12.15,0,0.037955309,10,Bonds,1,62.8826,1999,1,0,1,14,OFF049,9,710.4086
FDW28,18.25,0,0.089186083,5,Bonds,1,194.3452,2009,1,2,2,4,OFF018,3,4502.1396
FDV14,19.85,0,0.044566659,4,Bonds,1,88.5856,1999,1,0,1,14,OFF049,9,703.0848
FDB60,9.3,0,0.028638276,0,Bonds,1,195.8136,2009,1,2,2,4,OFF018,3,2138.5496
FDU43,19.35,1,0.057762301,6,Bonds,1,237.3564,1985,1,2,3,28,OFF027,5,2145.2076
DRH11,5.98,0,0.075711199,7,ETF,0,55.6614,2002,2,1,1,11,OFF045,7,331.5684
FDC48,9.195,0,0.027767577,0,Bonds,1,82.1592,1985,2,0,0,28,OFF019,4,412.796
DRK39,7.02,0,0.049865399,4,ETF,0,82.925,1997,2,0,1,16,OFF046,8,1165.15
FDB20,7.72,0,0.052061483,6,Bonds,1,76.7986,1999,1,0,1,14,OFF049,9,1324.2762
FDE51,5.925,1,0.096387053,4,Bonds,1,45.6086,1987,0,2,1,26,OFF013,1,356.8688
FDX36,9.695,1,0.128176489,0,Bonds,1,224.8404,1987,0,2,1,26,OFF013,1,3600.6464
NCT29,12.6,0,0.064110725,8,Private Equity,2,122.3414,1997,2,0,1,16,OFF046,8,243.6828
FDU45,15.6,1,0.035561344,13,Bonds,1,112.1518,1999,1,0,1,14,OFF049,9,1821.6288
FDF56,16.7,1,0.119647957,6,Bonds,1,180.9976,1999,1,0,1,14,OFF049,9,4165.2448
FDW07,18.0,1,0.238831875,6,Bonds,1,88.2514,1998,2,2,0,15,OFF010,0,88.5514
FDR52,12.65,1,0.075676339,5,Bonds,1,190.4846,1985,1,2,3,28,OFF027,5,8789.8916
FDB45,20.85,0,0.021416681,6,Bonds,1,104.6306,2009,1,2,2,4,OFF018,3,1149.8366
NCT42,5.88,0,0.024766802,9,Private Equity,2,151.0392,1985,1,2,3,28,OFF027,5,3281.0624
FDP52,18.7,1,0.070691729,5,Bonds,1,230.201,1997,2,0,1,16,OFF046,8,5742.525
FDI50,8.42,1,0.030693309,3,Bonds,1,228.0352,1985,1,2,3,28,OFF027,5,10306.584
FDU48,18.85,0,0.055671582,0,Bonds,1,133.3284,2007,2,1,1,6,OFF017,2,263.6568
FDS43,11.65,0,0.040507228,6,Bonds,1,186.924,2004,2,1,1,9,OFF035,6,2237.088
NCM41,16.5,0,0.035626319,8,Private Equity,2,93.112,1987,0,2,1,26,OFF013,1,932.12
FDP37,15.6,0,0.143688905,2,Bonds,1,128.1994,2009,1,2,2,4,OFF018,3,2184.4898
FDJ44,12.3,1,0.106542886,6,Bonds,1,173.2396,2002,2,1,1,11,OFF045,7,3139.9128
FDY38,13.6,1,0.208662546,4,Bonds,1,231.83,1985,2,0,0,28,OFF019,4,466.06
FDC20,10.65,0,0.024107056,6,Bonds,1,56.6272,2007,2,1,1,6,OFF017,2,447.4176
FDF02,16.2,0,0.104058452,3,Bonds,1,102.499,2007,2,1,1,6,OFF017,2,2063.98
FDX38,10.5,1,0.048403392,4,Bonds,1,48.2376,2009,1,2,2,4,OFF018,3,527.3136
FDN50,16.85,1,0.026391403,3,Bonds,1,92.812,1985,1,2,3,28,OFF027,5,2609.936
FDA07,7.55,1,0.031007381,6,Bonds,1,123.4072,2002,2,1,1,11,OFF045,7,2082.6224
FDT49,7.0,0,0.150672399,3,Bonds,1,104.728,1985,1,2,3,28,OFF027,5,2450.144
FDA09,13.35,1,0.149598628,13,Bonds,1,179.466,1999,1,0,1,14,OFF049,9,3775.086
FDV43,16.0,0,0.077290355,6,Bonds,1,44.5086,2007,2,1,1,6,OFF017,2,713.7376
FDK58,11.35,1,0.078758649,13,Bonds,1,103.0016,1985,2,0,0,28,OFF019,4,202.4032
FDL22,16.85,0,0.036359891,13,Bonds,1,90.7488,1987,0,2,1,26,OFF013,1,2263.72
FDP56,8.185,0,0.046747071,6,Bonds,1,49.9692,2007,2,1,1,6,OFF017,2,837.5764
DRL47,19.7,0,0.038707694,7,ETF,0,125.9362,1999,1,0,1,14,OFF049,9,1635.8706
NCT17,10.8,0,0.041865848,8,Private Equity,2,189.7214,1997,2,0,1,16,OFF046,8,5841.0634
FDR12,12.6,1,0.031713126,0,Bonds,1,172.5764,2007,2,1,1,6,OFF017,2,1030.6584
FDD39,16.7,0,0.07044068,4,Bonds,1,216.885,2009,1,2,2,4,OFF018,3,6275.165
FDG04,13.1,0,0.006087409,5,Bonds,1,185.0898,2009,1,2,2,4,OFF018,3,1870.898
FDV19,14.85,1,0.035456465,6,Bonds,1,162.2578,2007,2,1,1,6,OFF017,2,3690.5294
FDS55,7.02,0,0.142107998,6,Bonds,1,150.3734,1985,2,0,0,28,OFF019,4,296.9468
FDM50,13.0,1,0.030064132,3,Bonds,1,58.022,1987,0,2,1,26,OFF013,1,898.83
DRF13,12.1,0,0.029781363,14,ETF,0,146.9444,1997,2,0,1,16,OFF046,8,1596.5884
FDJ48,11.3,0,0.056387854,0,Bonds,1,245.4118,1987,0,2,1,26,OFF013,1,6669.3186
FDM20,10.0,0,0.038653608,6,Bonds,1,245.4144,1987,0,2,1,26,OFF013,1,7105.4176
FDP24,20.6,0,0.083172413,0,Bonds,1,121.0756,2002,2,1,1,11,OFF045,7,1696.4584
FDC16,11.5,1,0.020565921,4,Bonds,1,86.054,2004,2,1,1,9,OFF035,6,1384.864
NCB42,11.8,0,0.008609602,8,Private Equity,2,114.8492,2007,2,1,1,6,OFF017,2,1390.1904
FDN01,8.895,0,0.121180705,2,Bonds,1,177.037,1998,2,2,0,15,OFF010,0,176.437
FDT34,9.3,0,0.174703862,13,Bonds,1,104.0964,2002,2,1,1,11,OFF045,7,1788.3388
FDA52,16.2,1,0.127800388,5,Bonds,1,177.037,1985,1,2,3,28,OFF027,5,4587.362
NCC18,19.1,0,0.296713665,9,Private Equity,2,171.8422,1998,2,2,0,15,OFF010,0,1034.6532
NCR41,17.85,0,0.018125948,8,Private Equity,2,94.9094,2007,2,1,1,6,OFF017,2,761.6752
FDX23,6.445,0,0.029859711,0,Bonds,1,94.1436,2007,2,1,1,6,OFF017,2,1418.154
FDP39,12.65,0,0.116203156,10,Bonds,1,53.5324,1998,2,2,0,15,OFF010,0,415.4592
NCH07,13.15,0,0.09264951,9,Private Equity,2,157.8604,2004,2,1,1,9,OFF035,6,3803.0496
FDW47,15.0,0,0.081197035,1,Bonds,1,121.7414,1985,2,0,0,28,OFF019,4,365.5242
DRD13,15.0,0,0.049070183,14,ETF,0,61.9168,2004,2,1,1,9,OFF035,6,767.0016
FDR48,11.65,0,0.131394793,0,Bonds,1,151.9024,1987,0,2,1,26,OFF013,1,1669.8264
FDE17,20.1,1,0.05453008,5,Bonds,1,152.2366,1998,2,2,0,15,OFF010,0,151.1366
FDP60,17.35,0,0.055965898,0,Bonds,1,102.9016,1997,2,0,1,16,OFF046,8,1922.8304
FDD57,18.1,0,0.022526293,6,Bonds,1,95.0094,2007,2,1,1,6,OFF017,2,1713.7692
FDW13,8.5,0,0.163838951,3,Bonds,1,51.3324,1998,2,2,0,15,OFF010,0,311.5944
FDN24,14.1,0,0.11349714,0,Bonds,1,56.1956,2002,2,1,1,11,OFF045,7,1364.89
FDJ34,11.8,1,0.094185483,13,Bonds,1,126.2704,2007,2,1,1,6,OFF017,2,2002.7264
FDD46,6.035,0,0.14113846,13,Bonds,1,155.0998,1987,0,2,1,26,OFF013,1,3691.1952
FDF46,7.07,0,0.164006137,13,Bonds,1,113.2834,1985,2,0,0,28,OFF019,4,575.917
NCE43,12.5,0,0.17314115,9,Private Equity,2,168.4448,1998,2,2,0,15,OFF010,0,170.4448
FDN27,20.85,0,0.039555016,10,Bonds,1,116.8808,2004,2,1,1,9,OFF035,6,820.2656
FDW52,14.0,1,0.037580877,5,Bonds,1,162.6526,1999,1,0,1,14,OFF049,9,4275.7676
DRH03,17.25,0,0.035064318,4,ETF,0,92.412,1997,2,0,1,16,OFF046,8,1304.968
NCM29,11.5,0,0.017678008,8,Private Equity,2,129.2626,2002,2,1,1,11,OFF045,7,1705.1138
FDR58,6.675,0,0.041986639,13,Bonds,1,93.2462,1999,1,0,1,14,OFF049,9,1480.7392
FDY50,5.8,0,0.130955811,4,Bonds,1,90.3172,1997,2,0,1,16,OFF046,8,1338.258
FDE16,8.895,0,0.026492726,5,Bonds,1,208.4954,2007,2,1,1,6,OFF017,2,6251.862
NCE31,7.67,0,0.185130961,9,Private Equity,2,32.9216,1999,1,0,1,14,OFF049,9,588.5672
FDE53,10.895,0,0.026934673,5,Bonds,1,106.128,2002,2,1,1,11,OFF045,7,319.584
DRK11,8.21,0,0.012390879,7,ETF,0,148.2392,2002,2,1,1,11,OFF045,7,1491.392
DRH13,8.575,0,0.023866079,14,ETF,0,107.128,1987,0,2,1,26,OFF013,1,958.752
FDA11,7.75,0,0.043414959,0,Bonds,1,93.1436,2009,1,2,2,4,OFF018,3,1418.154
DRL35,15.7,0,0.030554947,7,ETF,0,41.877,1985,1,2,3,28,OFF027,5,1125.202
DRF36,16.1,0,0.023463124,14,ETF,0,190.6846,1985,1,2,3,28,OFF027,5,9554.23
FDI07,12.35,1,0.033951827,10,Bonds,1,197.2426,2007,2,1,1,6,OFF017,2,2966.139
FDI32,17.7,0,0.174228338,6,Bonds,1,117.1834,1987,0,2,1,26,OFF013,1,691.1004
DRL60,8.52,0,0.027169589,14,ETF,0,151.0682,2009,1,2,2,4,OFF018,3,1829.6184
NCY17,18.2,0,0.1630653,8,Private Equity,2,43.3086,2004,2,1,1,9,OFF035,6,758.3462
DRH36,16.2,0,0.058444176,14,ETF,0,73.0696,1985,2,0,0,28,OFF019,4,223.7088
FDX02,16.0,0,0.057049301,4,Bonds,1,225.9404,2004,2,1,1,9,OFF035,6,1350.2424
FDG46,8.63,1,0.032960823,13,Bonds,1,115.0518,1999,1,0,1,14,OFF049,9,1366.2216
FDM60,10.8,1,0.048233614,0,Bonds,1,40.7138,2007,2,1,1,6,OFF017,2,406.138
FDJ22,18.75,0,0.053025371,13,Bonds,1,192.5504,2009,1,2,2,4,OFF018,3,2109.2544
FDU59,5.78,0,0.096306016,1,Bonds,1,161.9552,1987,0,2,1,26,OFF013,1,2111.9176
FDL38,13.8,1,0.014762987,3,Bonds,1,90.7172,2002,2,1,1,11,OFF045,7,1338.258
FDZ23,17.75,1,0.067446626,0,Bonds,1,184.724,1987,0,2,1,26,OFF013,1,1677.816
FDX52,11.5,1,0.042173667,5,Bonds,1,194.682,2009,1,2,2,4,OFF018,3,2316.984
NCB42,11.8,0,0.008578539,8,Private Equity,2,117.6492,2002,2,1,1,11,OFF045,7,1158.492
NCU18,15.1,0,0.056155909,9,Private Equity,2,140.5496,2007,2,1,1,6,OFF017,2,2681.8424
FDI32,17.7,0,0.305305397,6,Bonds,1,116.6834,1985,2,0,0,28,OFF019,4,460.7336
DRZ11,8.85,1,0.112571187,14,ETF,0,122.0388,1987,0,2,1,26,OFF013,1,1609.9044
NCL54,12.6,0,0.083221904,9,Private Equity,2,174.5054,2007,2,1,1,6,OFF017,2,2626.581
FDS19,13.8,1,0.064195136,6,Bonds,1,75.8012,2004,2,1,1,9,OFF035,6,1138.518
DRB13,6.115,1,0.007055292,14,ETF,0,188.653,1999,1,0,1,14,OFF049,9,3605.307
DRI51,17.25,0,0.070703828,4,ETF,0,170.3764,1998,2,2,0,15,OFF010,0,343.5528
FDS57,15.5,0,0.102941345,13,Bonds,1,142.047,1985,1,2,3,28,OFF027,5,2719.793
FDT39,6.26,1,0.009887927,10,Bonds,1,150.7366,2002,2,1,1,11,OFF045,7,2418.1856
FDH48,13.5,0,0.101231721,0,Bonds,1,86.254,1998,2,2,0,15,OFF010,0,173.108
NCB18,19.6,0,0.069112952,9,Private Equity,2,90.1514,1998,2,2,0,15,OFF010,0,442.757
FDR25,17.0,1,0.138846289,3,Bonds,1,263.7884,1985,1,2,3,28,OFF027,5,1324.942
FDV21,11.5,0,0.171050595,13,Bonds,1,126.3704,2004,2,1,1,9,OFF035,6,3880.2824
DRH23,14.65,0,0.202581773,7,ETF,0,54.9614,1999,1,0,1,14,OFF049,9,552.614
FDS52,8.89,0,0.005496816,5,Bonds,1,102.8016,2009,1,2,2,4,OFF018,3,1012.016
NCC31,8.02,0,0.033259081,9,Private Equity,2,154.2972,1998,2,2,0,15,OFF010,0,1090.5804
FDU03,18.7,1,0.092095924,10,Bonds,1,183.3292,2007,2,1,1,6,OFF017,2,2006.7212
FDG50,7.405,0,0.015295536,3,Bonds,1,89.7146,1999,1,0,1,14,OFF049,9,547.2876
FDY31,5.98,0,0.043526599,6,Bonds,1,148.4418,1987,0,2,1,26,OFF013,1,2354.2688
FDX39,14.3,1,0.049435598,10,Bonds,1,209.7586,1985,1,2,3,28,OFF027,5,5487.5236
FDE46,18.6,0,0.027610698,13,Bonds,1,149.5366,1985,2,0,0,28,OFF019,4,604.5464
NCN29,15.2,0,0.012141036,8,Private Equity,2,48.7034,2002,2,1,1,11,OFF045,7,680.4476
DRF13,12.1,0,0.029949818,14,ETF,0,146.3444,2007,2,1,1,6,OFF017,2,3773.7544
FDT46,11.35,0,0.053939315,13,Bonds,1,52.1008,1985,2,0,0,28,OFF019,4,50.6008
FDS58,9.285,1,0.021020065,13,Bonds,1,161.5578,1997,2,0,1,16,OFF046,8,4653.2762
FDX52,11.5,1,0.073541072,5,Bonds,1,192.282,1985,2,0,0,28,OFF019,4,386.164
FDP27,8.155,0,0.199935881,10,Bonds,1,188.453,1998,2,2,0,15,OFF010,0,379.506
FDX44,9.3,0,0.043033346,6,Bonds,1,89.4172,1999,1,0,1,14,OFF049,9,1159.8236
DRO35,13.85,0,0.034570357,7,ETF,0,117.4492,1997,2,0,1,16,OFF046,8,3243.7776
FDC59,16.7,1,0.054739692,15,Bonds,1,65.7168,2002,2,1,1,11,OFF045,7,1086.5856
FDB12,11.15,1,0.105471384,0,Bonds,1,105.8648,1999,1,0,1,14,OFF049,9,1973.4312
FDU26,16.7,1,0.042610897,4,Bonds,1,117.2782,2004,2,1,1,9,OFF035,6,715.0692
NCF30,17.0,0,0.126758324,9,Private Equity,2,124.5362,2009,1,2,2,4,OFF018,3,1132.5258
FDX20,7.365,0,0.042524835,6,Bonds,1,228.372,1987,0,2,1,26,OFF013,1,4527.44
